Orlando,Atlanta,Austin,Phoenix,LA,Charlotte,Nashville,Baltimore,St. Louis,Kansas City,San Francisco,Boston,Salt Lake City,Minneapolis,New York,San Diego,Minneapolis TMY,Boston TMY
12.22222222,8.888888889,10.55555556,11.66666667,16.11111111,7.777777778,3.333333333,7.222222222,2.777777778,0.555555556,12.22222222,2.78,1.67,-2.777777778,5,11.66666667,-12,5
13.33333333,10,13.88888889,13.33333333,16.66666667,10,6.666666667,7.777777778,5,3.888888889,12.77777778,2.78,0.56,-2.222222222,6.666666667,12.77777778,-10,6
15,12.22222222,16.11111111,17.22222222,17.22222222,12.77777778,10,8.333333333,6.111111111,7.222222222,13.33333333,3.33,1.67,-0.555555556,7.777777778,17.77777778,-8,6
15,13.88888889,18.88888889,19.44444444,17.22222222,15,12.22222222,10.55555556,8.333333333,9.444444444,13.33333333,3.89,2.78,0,8.888888889,20,-7,7
16.11111111,15,21.66666667,20.55555556,17.77777778,17.22222222,13.88888889,10,9.444444444,10.55555556,13.33333333,5,2.22,0.555555556,8.333333333,18.88888889,-6,8
17.77777778,16.11111111,21.11111111,20.55555556,17.77777778,18.33333333,15.55555556,12.22222222,10.55555556,11.11111111,12.77777778,5.56,3.89,1.666666667,7.777777778,18.88888889,-5,8
17.77777778,16.11111111,21.66666667,20.55555556,17.22222222,18.33333333,15.55555556,11.66666667,10.55555556,12.22222222,15,5.56,3.33,2.222222222,7.777777778,15,-5,8
17.22222222,15.55555556,22.22222222,19.44444444,16.66666667,17.77777778,14.44444444,10,10,11.66666667,15,5.56,2.78,1.111111111,7.222222222,18.33333333,-5,8
17.22222222,15,19.44444444,19.44444444,16.11111111,16.11111111,12.22222222,8.333333333,8.333333333,6.666666667,13.33333333,5,2.22,0,6.666666667,17.77777778,-6,8
15.55555556,12.22222222,13.33333333,18.88888889,15.55555556,13.33333333,11.66666667,7.222222222,5,5.555555556,12.77777778,6.11,2.22,-0.555555556,6.666666667,17.22222222,-7,9
15.55555556,11.11111111,11.66666667,17.22222222,15.55555556,11.11111111,10.55555556,5.555555556,4.444444444,5.555555556,13.33333333,4.44,2.22,-1.111111111,6.111111111,17.22222222,-8,9
14.44444444,10,6.666666667,16.66666667,15,11.66666667,7.777777778,5.555555556,2.777777778,3.888888889,12.77777778,3.89,2.22,-0.555555556,6.111111111,17.77777778,-8,10
13.33333333,9.444444444,5,16.11111111,15,7.777777778,7.777777778,5.555555556,2.222222222,1.666666667,12.77777778,3.89,2.22,-1.666666667,6.111111111,18.33333333,-7,10
12.77777778,8.888888889,4.444444444,15.55555556,15,10,7.222222222,5,1.111111111,0,11.66666667,3.89,2.22,-2.222222222,5.555555556,17.77777778,-7,9
12.77777778,7.777777778,5,14.44444444,15.55555556,9.444444444,6.111111111,3.888888889,0.555555556,1.111111111,10.55555556,3.89,1.67,-2.777777778,5,17.22222222,-7,7
12.22222222,7.222222222,3.333333333,12.22222222,15,4.444444444,4.444444444,3.888888889,0,2.777777778,11.11111111,3.89,0.56,-2.777777778,5,17.22222222,-8,4
11.66666667,7.222222222,3.888888889,11.11111111,14.44444444,5,2.777777778,3.888888889,0,3.333333333,11.11111111,2.22,0,-2.222222222,4.444444444,17.22222222,-8,1
11.11111111,6.111111111,2.222222222,11.11111111,13.88888889,5.555555556,1.111111111,3.888888889,-0.555555556,1.666666667,9.444444444,1.11,1.11,-1.666666667,3.333333333,17.22222222,-8,0
10.55555556,5.555555556,2.777777778,11.11111111,13.33333333,5.555555556,1.111111111,3.888888889,-1.111111111,0.555555556,9.444444444,0,1.67,-1.111111111,2.777777778,17.22222222,-8,0
10.55555556,6.111111111,1.666666667,9.444444444,13.88888889,6.666666667,0,2.777777778,-1.666666667,0,8.333333333,-1.67,1.11,-1.666666667,2.222222222,16.11111111,-8,0
10,5.555555556,1.666666667,10.55555556,12.77777778,6.111111111,0.555555556,2.777777778,-2.222222222,0,9.444444444,-3.33,2.22,-0.555555556,1.111111111,15,-8,0
10,6.111111111,3.333333333,8.888888889,13.33333333,2.222222222,-0.555555556,2.222222222,-2.222222222,0,8.333333333,-3.33,2.22,-0.555555556,0.555555556,15,-7,0
8.888888889,5.555555556,4.444444444,7.777777778,12.77777778,2.222222222,-0.555555556,1.666666667,-1.666666667,0,8.333333333,-2.78,0,-1.111111111,0.555555556,9.444444444,-7,0
9.444444444,5.555555556,6.666666667,8.333333333,13.33333333,3.888888889,2.222222222,2.222222222,-0.555555556,-0.555555556,9.444444444,-3.33,0.56,-1.111111111,0,17.77777778,-6,0
12.22222222,6.666666667,8.333333333,10.55555556,15.55555556,9.444444444,3.333333333,3.888888889,2.777777778,3.888888889,10,-2.78,2.22,1.666666667,0,18.88888889,-5,0
14.44444444,8.888888889,9.444444444,12.77777778,16.11111111,10,5.555555556,5,5.555555556,7.222222222,11.66666667,-1.67,4.44,3.333333333,0.555555556,20,-4,1
17.22222222,12.22222222,10.55555556,15,17.22222222,11.66666667,7.222222222,5.555555556,7.222222222,10,11.66666667,-1.11,5.56,4.444444444,1.111111111,21.66666667,-3,2
18.88888889,14.44444444,10.55555556,17.77777778,17.22222222,12.77777778,8.888888889,6.111111111,8.333333333,12.77777778,12.77777778,0,6.67,5,1.666666667,17.77777778,-2,3
20.55555556,16.66666667,12.77777778,17.77777778,17.77777778,14.44444444,11.11111111,7.222222222,9.444444444,13.88888889,12.77777778,0,7.22,5.555555556,2.222222222,18.33333333,-1,3
21.11111111,17.77777778,17.77777778,18.88888889,17.22222222,14.44444444,11.66666667,7.222222222,10,14.44444444,13.88888889,0.56,7.78,6.111111111,2.222222222,18.88888889,0,2
21.11111111,17.22222222,17.77777778,21.11111111,16.66666667,14.44444444,12.22222222,6.666666667,10,12.22222222,15,0.56,8.89,5.555555556,2.222222222,20,0,1
21.66666667,18.33333333,17.22222222,20.55555556,16.11111111,15,11.11111111,6.111111111,9.444444444,12.22222222,14.44444444,0,8.33,5,1.666666667,19.44444444,-1,1
20.55555556,16.66666667,16.66666667,20,15.55555556,13.88888889,8.888888889,5,5.555555556,10,13.33333333,-0.56,5,4.444444444,1.111111111,17.77777778,-3,0
18.88888889,14.44444444,16.11111111,18.88888889,15,11.66666667,8.888888889,3.333333333,3.888888889,9.444444444,13.33333333,-1.11,3.89,3.888888889,0.555555556,17.77777778,-4,0
16.66666667,13.33333333,15.55555556,17.22222222,15,11.11111111,6.666666667,1.666666667,3.888888889,9.444444444,12.77777778,-1.67,3.33,3.888888889,0.555555556,17.22222222,-3,0
15,11.66666667,15,16.11111111,15,10,3.888888889,0,5.555555556,9.444444444,11.66666667,-1.67,3.89,3.888888889,-0.555555556,16.66666667,-3,0
13.33333333,11.66666667,14.44444444,13.88888889,14.44444444,9.444444444,4.444444444,0.555555556,4.444444444,8.888888889,11.66666667,-2.78,5.56,2.777777778,-1.111111111,16.11111111,-3,0
13.33333333,11.11111111,13.88888889,13.33333333,15,8.333333333,2.777777778,-1.111111111,5.555555556,10,11.66666667,-2.78,6.11,2.777777778,-1.111111111,16.66666667,-3,0
12.77777778,10,13.88888889,12.77777778,15,7.222222222,2.222222222,-0.555555556,4.444444444,8.888888889,11.66666667,-3.33,6.11,2.777777778,-1.666666667,16.11111111,-5,0
13.33333333,8.888888889,13.88888889,11.66666667,13.33333333,7.222222222,2.222222222,-3.333333333,3.888888889,9.444444444,11.66666667,-3.89,6.11,2.777777778,-2.222222222,16.11111111,-6,-1
12.77777778,8.333333333,13.88888889,10.55555556,12.77777778,6.666666667,1.666666667,-2.222222222,5.555555556,8.888888889,12.22222222,-3.89,7.22,1.111111111,-2.777777778,16.11111111,-8,-1
11.66666667,7.222222222,13.88888889,8.888888889,12.22222222,5.555555556,1.666666667,-3.333333333,5,8.888888889,12.22222222,-4.44,5.56,0.555555556,-2.777777778,16.11111111,-9,-1
12.22222222,7.777777778,13.88888889,9.444444444,11.66666667,5,1.111111111,-3.333333333,5,7.222222222,11.66666667,-4.44,4.44,1.111111111,-3.333333333,15.55555556,-9,-2
9.444444444,6.666666667,13.88888889,8.888888889,11.11111111,4.444444444,0.555555556,-4.444444444,5,6.111111111,11.66666667,-3.89,5,1.111111111,-3.333333333,14.44444444,-10,-2
10.55555556,6.666666667,13.88888889,8.333333333,10.55555556,5,0,-4.444444444,5,6.111111111,12.22222222,-3.89,5,1.111111111,-3.888888889,13.88888889,-11,-2
11.11111111,6.111111111,13.88888889,8.333333333,11.66666667,2.222222222,0,-4.444444444,4.444444444,6.666666667,12.77777778,-3.89,5.56,1.666666667,-3.333333333,13.33333333,-11,-3
11.66666667,6.111111111,13.88888889,7.222222222,12.77777778,1.111111111,-0.555555556,-3.888888889,4.444444444,6.111111111,12.77777778,-3.89,3.33,1.666666667,-2.777777778,8.333333333,-12,-3
13.33333333,6.111111111,13.33333333,7.777777778,13.88888889,1.666666667,1.111111111,-3.333333333,4.444444444,6.111111111,13.33333333,-3.33,2.78,2.777777778,-2.222222222,10,-13,-2
16.66666667,7.222222222,13.88888889,10,16.11111111,3.333333333,3.888888889,1.111111111,5,7.222222222,12.77777778,-2.22,3.89,3.333333333,-0.555555556,18.33333333,-12,0
19.44444444,8.888888889,13.88888889,12.22222222,18.88888889,6.111111111,8.333333333,3.888888889,6.666666667,7.777777778,12.77777778,0,5.56,3.888888889,0.555555556,18.88888889,-10,0
21.11111111,11.11111111,13.88888889,14.44444444,20.55555556,7.777777778,12.77777778,5,11.11111111,8.333333333,13.33333333,1.67,6.67,5,1.666666667,18.88888889,-8,1
22.22222222,12.22222222,13.88888889,16.66666667,21.66666667,8.888888889,15,6.111111111,12.22222222,8.333333333,13.88888889,2.78,8.33,5.555555556,2.222222222,20,-6,2
22.77777778,13.33333333,14.44444444,17.22222222,18.88888889,10.55555556,15.55555556,7.777777778,13.88888889,8.333333333,14.44444444,4.44,8.33,5.555555556,3.333333333,20,-5,3
22.77777778,13.88888889,15.55555556,18.88888889,18.33333333,12.77777778,15,8.333333333,12.22222222,7.777777778,15,5,8.33,5,4.444444444,15.55555556,-5,3
23.88888889,14.44444444,16.11111111,20,17.77777778,12.22222222,14.44444444,8.888888889,12.22222222,7.222222222,14.44444444,5.56,7.78,4.444444444,3.888888889,21.11111111,-5,2
22.22222222,14.44444444,16.66666667,20.55555556,17.22222222,12.22222222,13.33333333,7.777777778,11.66666667,7.222222222,15,5,7.22,3.888888889,4.444444444,19.44444444,-7,0
21.66666667,13.33333333,16.11111111,19.44444444,16.66666667,12.22222222,11.66666667,5,11.11111111,6.666666667,14.44444444,3.89,6.67,3.333333333,3.333333333,18.88888889,-10,0
19.44444444,12.77777778,15,17.77777778,16.11111111,11.66666667,11.11111111,5,11.11111111,6.666666667,12.77777778,2.78,5,2.777777778,3.333333333,17.22222222,-11,0
16.66666667,12.22222222,11.11111111,16.11111111,16.11111111,11.11111111,10.55555556,4.444444444,10.55555556,5.555555556,13.33333333,2.78,3.89,1.666666667,2.777777778,17.22222222,-11,0
16.66666667,11.66666667,12.22222222,15.55555556,15.55555556,10.55555556,10.55555556,2.777777778,10,6.111111111,12.77777778,2.22,3.89,1.666666667,2.777777778,18.33333333,-10,0
16.11111111,11.11111111,12.77777778,14.44444444,15.55555556,10.55555556,10,0.555555556,9.444444444,6.111111111,12.77777778,2.22,3.89,1.666666667,2.777777778,17.22222222,-10,0
16.11111111,11.11111111,10,13.88888889,15.55555556,10,11.11111111,0.555555556,9.444444444,6.666666667,11.11111111,2.22,2.22,1.666666667,2.777777778,16.11111111,-10,0
16.66666667,10.55555556,10.55555556,12.22222222,16.11111111,10,10.55555556,-0.555555556,8.888888889,6.111111111,10.55555556,2.22,1.67,1.111111111,1.666666667,15,-11,0
16.66666667,10.55555556,11.66666667,11.11111111,14.44444444,10,9.444444444,-1.666666667,8.888888889,5.555555556,11.66666667,1.11,1.11,1.666666667,2.222222222,15,-12,0
17.22222222,10,13.33333333,10,13.33333333,10,9.444444444,-1.666666667,8.333333333,5,11.66666667,1.11,1.11,1.666666667,1.666666667,14.44444444,-13,0
17.22222222,10,12.22222222,10,13.33333333,9.444444444,9.444444444,-2.222222222,7.777777778,3.888888889,9.444444444,0.56,0.56,1.666666667,1.666666667,14.44444444,-13,-1
17.22222222,10,12.77777778,9.444444444,11.66666667,9.444444444,8.888888889,-2.222222222,5.555555556,4.444444444,8.333333333,0,0,1.666666667,1.666666667,13.88888889,-12,-1
17.77777778,9.444444444,12.77777778,8.888888889,11.66666667,9.444444444,8.333333333,-2.222222222,8.333333333,3.888888889,8.333333333,0.56,0,2.222222222,0,13.33333333,-11,-1
17.77777778,8.888888889,12.77777778,8.333333333,10,8.888888889,8.333333333,-2.222222222,8.333333333,3.333333333,9.444444444,0.56,-0.56,2.222222222,1.111111111,13.33333333,-10,-1
18.33333333,8.888888889,12.22222222,8.333333333,11.11111111,8.888888889,8.333333333,-2.222222222,8.333333333,3.333333333,10,1.11,0,2.222222222,0,13.33333333,-10,-1
18.33333333,8.333333333,11.66666667,7.777777778,12.22222222,8.888888889,8.333333333,0.555555556,8.333333333,3.888888889,10,1.11,-1.67,2.222222222,0.555555556,16.66666667,-9,-1
19.44444444,8.333333333,11.66666667,8.333333333,14.44444444,8.888888889,8.333333333,2.222222222,8.333333333,3.888888889,8.888888889,2.22,0,2.222222222,-1.111111111,14.44444444,-8,0
20,8.333333333,12.77777778,10,17.22222222,8.333333333,8.888888889,2.777777778,8.333333333,3.888888889,8.888888889,3.89,1.11,2.222222222,1.666666667,16.66666667,-7,0
21.11111111,8.333333333,13.88888889,12.77777778,18.88888889,7.777777778,8.888888889,3.888888889,8.333333333,4.444444444,10,6.11,3.33,1.111111111,5,17.77777778,-6,0
18.88888889,8.333333333,16.11111111,15,20,7.777777778,8.888888889,3.888888889,8.333333333,4.444444444,10,7.78,5.56,1.666666667,6.111111111,18.88888889,-3,1
19.44444444,8.888888889,17.22222222,18.33333333,20.55555556,8.888888889,8.888888889,3.888888889,7.222222222,4.444444444,10,9.44,7.78,1.111111111,7.222222222,18.88888889,-1,2
19.44444444,9.444444444,17.77777778,19.44444444,20.55555556,10,8.888888889,3.888888889,6.111111111,3.888888889,11.11111111,10,8.33,1.111111111,7.222222222,19.44444444,0,2
17.77777778,10,18.33333333,22.22222222,19.44444444,10,8.888888889,3.888888889,5.555555556,3.333333333,11.66666667,9.44,9.44,0.555555556,7.777777778,19.44444444,0,1
17.22222222,10.55555556,18.33333333,22.77777778,18.88888889,11.11111111,8.888888889,4.444444444,5,3.333333333,11.11111111,8.89,10,1.666666667,7.222222222,21.66666667,0,0
17.77777778,10,17.77777778,23.33333333,17.22222222,12.22222222,8.888888889,4.444444444,4.444444444,3.333333333,11.11111111,7.78,8.33,0.555555556,7.222222222,21.66666667,0,0
17.22222222,10,16.66666667,22.77777778,16.66666667,14.44444444,8.333333333,4.444444444,4.444444444,2.777777778,11.11111111,7.78,4.44,0,7.222222222,18.33333333,0,0
17.22222222,10,15.55555556,20,16.11111111,16.66666667,8.333333333,5,4.444444444,2.222222222,11.11111111,7.22,2.78,0,7.777777778,17.22222222,-1,0
16.66666667,10,14.44444444,17.77777778,16.11111111,17.22222222,8.333333333,5,3.888888889,2.222222222,11.11111111,6.11,2.22,-0.555555556,8.333333333,17.22222222,-2,0
16.66666667,10,13.88888889,16.11111111,16.66666667,17.22222222,8.333333333,6.111111111,3.888888889,2.222222222,11.11111111,6.11,2.78,-1.111111111,8.888888889,16.11111111,-2,-1
16.66666667,10,13.33333333,15,16.66666667,16.11111111,8.333333333,8.333333333,3.333333333,1.666666667,11.11111111,6.11,1.67,-1.666666667,9.444444444,16.11111111,-2,-1
17.22222222,10,12.77777778,13.33333333,16.11111111,15.55555556,8.333333333,9.444444444,3.333333333,0,11.11111111,6.67,1.11,-2.222222222,10,17.22222222,-2,-2
17.22222222,10.55555556,11.66666667,12.77777778,15.55555556,15.55555556,8.333333333,13.88888889,2.777777778,-0.555555556,11.66666667,6.11,1.67,-2.222222222,11.11111111,15,-2,-2
16.66666667,11.11111111,10,11.66666667,15,15,8.333333333,15.55555556,2.777777778,0,11.66666667,6.11,1.67,-2.222222222,10.55555556,13.88888889,-3,-3
17.22222222,10.55555556,9.444444444,11.11111111,13.88888889,15,8.333333333,16.66666667,2.777777778,-0.555555556,11.11111111,6.67,0.56,-2.222222222,11.66666667,13.88888889,-4,-3
17.22222222,10,8.888888889,10,13.88888889,15,8.333333333,16.11111111,2.222222222,-0.555555556,12.22222222,7.22,1.11,-2.222222222,12.22222222,13.88888889,-5,-4
17.22222222,9.444444444,8.333333333,9.444444444,13.33333333,15,7.777777778,16.11111111,2.222222222,-1.111111111,11.11111111,7.22,1.11,-2.777777778,12.22222222,13.88888889,-5,-5
17.22222222,9.444444444,8.888888889,10,13.88888889,15,7.777777778,16.11111111,2.222222222,-2.222222222,12.22222222,7.22,1.11,-3.333333333,12.22222222,13.88888889,-5,-5
16.66666667,9.444444444,7.777777778,10,13.88888889,15,6.666666667,15.55555556,1.666666667,-2.777777778,11.66666667,7.22,1.67,-3.333333333,12.77777778,13.88888889,-6,-5
16.66666667,9.444444444,6.111111111,10,14.44444444,15,6.111111111,15.55555556,1.666666667,-2.777777778,11.66666667,7.22,1.11,-3.888888889,13.33333333,13.88888889,-6,-6
15.55555556,9.444444444,5,10.55555556,14.44444444,15,5.555555556,14.44444444,1.111111111,-2.777777778,11.11111111,10,2.22,-4.444444444,13.33333333,13.88888889,-6,-6
15,8.888888889,5.555555556,10.55555556,15,14.44444444,5,13.88888889,1.111111111,-2.777777778,11.11111111,10.6,2.78,-5,13.33333333,14.44444444,-5,-5
15.55555556,8.333333333,9.444444444,11.11111111,15.55555556,13.88888889,5,15,1.111111111,-1.111111111,12.22222222,13.3,2.78,-5,12.22222222,13.88888889,-4,-4
15,8.888888889,11.66666667,12.77777778,16.11111111,13.88888889,5,15,1.111111111,-0.555555556,11.66666667,13.9,3.33,-5,12.22222222,14.44444444,-2,-2
17.22222222,8.333333333,13.88888889,14.44444444,18.33333333,12.77777778,5,15.55555556,1.111111111,1.666666667,12.22222222,14.4,5,-5,13.33333333,16.66666667,-1,0
17.77777778,8.333333333,15,16.11111111,18.88888889,12.77777778,5,16.11111111,1.111111111,2.777777778,13.33333333,16.7,6.11,-5,12.77777778,17.77777778,0,0
16.11111111,7.222222222,16.11111111,18.33333333,18.88888889,12.77777778,5,16.66666667,1.666666667,4.444444444,13.33333333,17.2,7.22,-4.444444444,13.33333333,18.88888889,0,0
17.77777778,7.222222222,18.33333333,19.44444444,18.33333333,12.77777778,4.444444444,16.66666667,1.666666667,6.111111111,12.77777778,17.8,8.89,-4.444444444,12.77777778,18.88888889,1,0
16.11111111,7.777777778,18.88888889,20,18.33333333,11.11111111,4.444444444,16.66666667,1.111111111,7.222222222,14.44444444,17.8,9.44,-4.444444444,12.22222222,18.33333333,1,0
15,7.222222222,18.88888889,20,17.22222222,10,4.444444444,16.11111111,1.111111111,5.555555556,13.33333333,16.7,7.78,-5,11.66666667,18.88888889,0,0
14.44444444,6.666666667,17.77777778,19.44444444,16.66666667,8.888888889,4.444444444,15.55555556,1.111111111,5,13.33333333,17.8,6.11,-5,11.66666667,17.77777778,0,0
13.88888889,5.555555556,11.66666667,17.77777778,15.55555556,8.888888889,4.444444444,14.44444444,0.555555556,3.333333333,12.77777778,16.7,3.89,-5,12.22222222,16.11111111,0,0
13.33333333,5.555555556,8.333333333,17.22222222,15.55555556,8.333333333,3.888888889,13.33333333,0,0,11.66666667,13.9,3.89,-4.444444444,12.22222222,15.55555556,0,0
12.77777778,5,7.222222222,16.66666667,15.55555556,7.777777778,3.333333333,12.77777778,0,-1.111111111,11.66666667,13.3,4.44,-4.444444444,12.22222222,15,-1,0
12.22222222,5,7.222222222,14.44444444,15.55555556,8.333333333,3.333333333,12.22222222,-0.555555556,0,12.22222222,12.8,2.78,-4.444444444,12.22222222,14.44444444,-2,0
12.77777778,5,3.888888889,14.44444444,15.55555556,7.777777778,3.888888889,12.22222222,-1.666666667,0,12.22222222,11.1,0.56,1.666666667,11.66666667,13.88888889,-3,0
12.22222222,4.444444444,3.333333333,12.22222222,15,7.222222222,3.333333333,11.11111111,-2.222222222,-0.555555556,11.66666667,11.7,0.56,-3.888888889,11.66666667,13.33333333,-2,0
11.66666667,4.444444444,6.111111111,11.66666667,14.44444444,6.666666667,3.333333333,9.444444444,-2.222222222,-0.555555556,10.55555556,12.2,0.56,-3.888888889,11.11111111,12.77777778,-2,0
11.66666667,4.444444444,7.222222222,11.66666667,13.33333333,6.666666667,3.333333333,6.666666667,-2.222222222,0.555555556,10,12.2,0.56,-3.888888889,10,12.77777778,-2,0
10.55555556,4.444444444,7.222222222,10.55555556,12.22222222,6.111111111,2.777777778,5.555555556,-2.222222222,1.666666667,10,13.3,1.11,-3.888888889,9.444444444,12.22222222,-3,0
10,4.444444444,7.222222222,10,12.77777778,5.555555556,2.222222222,5,-3.333333333,1.666666667,8.333333333,12.8,0.56,-3.333333333,9.444444444,12.22222222,-3,0
9.444444444,4.444444444,7.777777778,9.444444444,12.77777778,4.444444444,1.111111111,5,-3.333333333,2.777777778,7.777777778,12.8,1.11,-3.333333333,9.444444444,12.22222222,-3,0
8.333333333,4.444444444,6.111111111,9.444444444,12.22222222,4.444444444,0,5.555555556,-3.888888889,1.666666667,7.777777778,12.2,-0.56,-3.888888889,8.888888889,10.55555556,-3,-1
7.777777778,3.888888889,6.666666667,8.888888889,11.66666667,3.888888889,-0.555555556,6.111111111,-3.333333333,2.222222222,7.777777778,12.2,-1.11,-3.888888889,9.444444444,10.55555556,-3,-1
8.333333333,3.333333333,6.111111111,7.777777778,11.11111111,3.888888889,-1.111111111,6.666666667,-1.666666667,1.111111111,8.888888889,12.2,-3.33,-3.888888889,9.444444444,10.55555556,-3,-1
8.888888889,2.222222222,6.666666667,8.333333333,11.66666667,3.888888889,0,6.666666667,-1.111111111,0,8.333333333,12.2,-3.33,-3.888888889,7.777777778,11.66666667,-2,0
10.55555556,3.888888889,11.66666667,11.66666667,13.33333333,5.555555556,2.777777778,7.222222222,0.555555556,1.666666667,10,12.2,-2.78,-3.888888889,6.666666667,12.22222222,-1,0
11.66666667,4.444444444,15,15,15,7.777777778,5,8.888888889,2.777777778,3.888888889,11.66666667,13.3,-0.56,-3.888888889,7.222222222,13.33333333,0,2
13.33333333,5.555555556,19.44444444,16.11111111,16.66666667,9.444444444,6.666666667,8.888888889,7.222222222,5.555555556,12.22222222,13.3,0,-3.333333333,7.222222222,13.88888889,0,4
14.44444444,7.777777778,21.66666667,18.33333333,18.33333333,10,8.333333333,10,8.333333333,6.666666667,12.77777778,8.89,0.37,-2.777777778,7.222222222,15,0,5
15,8.888888889,24.44444444,21.11111111,18.33333333,11.11111111,9.444444444,10,8.888888889,7.222222222,13.33333333,7.78,0.74,-2.777777778,6.666666667,18.88888889,0,5
16.11111111,10.55555556,25,21.66666667,17.22222222,11.66666667,10.55555556,10,11.11111111,7.222222222,13.33333333,8.33,1.11,-2.222222222,6.666666667,18.88888889,1,5
16.11111111,11.11111111,26.11111111,21.11111111,16.66666667,12.22222222,10.55555556,8.888888889,12.22222222,7.777777778,13.33333333,7.78,2.22,1.666666667,6.666666667,18.88888889,0,4
16.66666667,11.11111111,25.55555556,22.22222222,16.11111111,12.22222222,10,7.222222222,11.66666667,7.777777778,13.33333333,6.11,2.78,-1.666666667,6.666666667,17.77777778,0,2
15.55555556,11.11111111,22.77777778,21.66666667,15.55555556,11.11111111,7.777777778,6.666666667,8.888888889,5,12.77777778,5.56,0,-1.111111111,6.666666667,17.22222222,-1,2
15,8.888888889,17.77777778,19.44444444,15,8.333333333,6.111111111,5.555555556,6.666666667,2.222222222,12.77777778,4.44,-1.11,-0.555555556,6.111111111,16.66666667,-2,2
12.77777778,7.777777778,16.66666667,16.66666667,15,7.777777778,6.111111111,5,7.222222222,2.777777778,11.66666667,3.89,-1.11,0,6.111111111,16.11111111,-2,2
10.55555556,7.222222222,13.88888889,15.55555556,14.44444444,6.666666667,5,4.444444444,6.666666667,2.222222222,11.66666667,3.89,-2.22,-0.555555556,5.555555556,15.55555556,-2,1
11.11111111,6.111111111,8.333333333,13.88888889,15,5.555555556,5.555555556,5,5,2.777777778,11.66666667,4.44,-1.67,-0.555555556,5.555555556,15,-2,1
10,5.555555556,8.888888889,13.33333333,14.44444444,2.222222222,3.333333333,3.888888889,3.888888889,2.222222222,11.11111111,3.89,-2.22,-0.555555556,5.555555556,14.44444444,-2,1
9.444444444,5.555555556,7.222222222,12.77777778,13.88888889,3.333333333,2.777777778,3.333333333,2.222222222,1.666666667,12.22222222,3.33,-2.22,-0.555555556,5,15,-2,1
9.444444444,3.888888889,7.777777778,11.66666667,14.44444444,1.666666667,3.333333333,3.333333333,1.111111111,2.222222222,10,2.78,-2.22,1.666666667,4.444444444,15,-2,1
8.333333333,3.888888889,11.11111111,11.11111111,13.33333333,2.222222222,2.777777778,2.777777778,1.111111111,2.777777778,10,2.78,-1.67,-0.555555556,3.888888889,14.44444444,-3,1
8.333333333,3.888888889,11.66666667,10,12.22222222,1.666666667,3.888888889,3.333333333,0,2.222222222,10,2.22,-1.11,-1.111111111,3.888888889,13.33333333,-5,1
8.333333333,3.333333333,7.777777778,10,11.11111111,0.555555556,4.444444444,1.666666667,0.555555556,2.222222222,10,2.22,-1.11,-1.666666667,3.333333333,12.77777778,-6,1
7.222222222,2.222222222,9.444444444,9.444444444,10.55555556,-0.555555556,5,-0.555555556,-0.555555556,1.666666667,10,1.67,-1.67,-2.222222222,3.333333333,12.77777778,-7,1
6.666666667,2.222222222,10,8.333333333,11.66666667,-1.666666667,5,0.555555556,-0.555555556,0,10.55555556,1.67,-1.67,-2.222222222,2.777777778,13.33333333,-8,1
6.666666667,2.222222222,7.222222222,8.888888889,12.22222222,-1.666666667,5,-0.555555556,-0.555555556,-1.666666667,10,1.11,-2.22,-1.666666667,2.777777778,14.44444444,-9,1
6.666666667,2.222222222,7.777777778,8.333333333,12.22222222,-0.555555556,6.111111111,-2.222222222,0,-1.111111111,10,1.11,-1.67,-2.777777778,2.222222222,13.88888889,-9,1
6.666666667,1.666666667,9.444444444,8.333333333,12.22222222,0.555555556,6.111111111,-1.111111111,0.555555556,-2.777777778,10,1.11,-2.22,-3.333333333,2.777777778,13.33333333,-10,1
10.55555556,3.888888889,11.66666667,11.66666667,12.22222222,2.777777778,6.666666667,2.777777778,1.111111111,0,9.444444444,1.67,-0.56,-3.888888889,3.888888889,15,-9,2
13.88888889,7.777777778,12.77777778,13.88888889,13.88888889,4.444444444,6.666666667,5.555555556,2.222222222,2.222222222,12.22222222,2.22,1.11,-3.888888889,4.444444444,16.66666667,-7,3
16.11111111,12.22222222,13.88888889,16.11111111,15.55555556,7.777777778,7.222222222,7.222222222,2.777777778,4.444444444,13.33333333,2.78,2.78,-3.888888889,4.444444444,17.22222222,-5,4
17.22222222,13.88888889,15,18.88888889,17.22222222,9.444444444,7.222222222,7.777777778,4.444444444,7.222222222,12.77777778,3.89,3.33,-3.888888889,5.555555556,17.77777778,-4,6
18.33333333,15.55555556,16.66666667,20,17.22222222,11.11111111,6.666666667,8.888888889,5.555555556,7.777777778,13.33333333,4.44,3.33,-3.888888889,6.111111111,18.33333333,-3,7
18.88888889,16.66666667,17.22222222,21.11111111,17.22222222,12.77777778,5,9.444444444,6.666666667,8.333333333,13.33333333,5,2.22,-3.888888889,6.666666667,18.33333333,-3,8
19.44444444,16.11111111,17.22222222,21.66666667,16.66666667,11.66666667,4.444444444,8.888888889,7.222222222,8.888888889,13.33333333,5,2.78,-3.888888889,6.666666667,17.77777778,-3,7
19.44444444,16.11111111,17.22222222,22.77777778,15.55555556,12.22222222,4.444444444,8.333333333,6.666666667,7.777777778,12.77777778,4.44,2.22,-3.888888889,6.111111111,17.77777778,-5,5
