gen type,solar - FRCC,solar - MRO,solar - NPCC,solar - RFC,solar - SERC north,solar - SERC south,solar - SPP,solar - TRE,solar - WECC north,solar - WECC south,solar - WECC west,wind - FRCC,wind - MRO,wind - NPCC,wind - RFC,wind - SERC north,wind - SERC south,wind - SPP,wind - TRE,wind - WECC north,wind - WECC south
136,0,0,0,0,0,0,0,0,0,0.206454046,0.206454046,2.131597028,2.131597028,2.131597028,2.131597028,2.131597028,2.131597028,2.131597028,2.131597028,2.131597028,2.131597028
137,0,0,0,0,0,0,0,0,0,0,0,2.154817039,2.154817039,2.154817039,2.154817039,2.154817039,2.154817039,2.154817039,2.154817039,2.154817039,2.154817039
138,0,0,0,0,0,0,0,0,0,0,0,2.17803705,2.17803705,2.17803705,2.17803705,2.17803705,2.17803705,2.17803705,2.17803705,2.17803705,2.17803705
139,0,0,0,0,0,0,0,0,0,0,0,2.201257061,2.201257061,2.201257061,2.201257061,2.201257061,2.201257061,2.201257061,2.201257061,2.201257061,2.201257061
140,0,0,0,0,0,0,0,0,0,0,0,2.229121075,2.229121075,2.229121075,2.229121075,2.229121075,2.229121075,2.229121075,2.229121075,2.229121075,2.229121075
141,0,0,0,0,0,0,0,0,0,0,0,2.224477073,2.224477073,2.224477073,2.224477073,2.224477073,2.224477073,2.224477073,2.224477073,2.224477073,2.224477073
142,0,0,0,0,0,0,0,0,0,0,0,2.194291058,2.194291058,2.194291058,2.194291058,2.194291058,2.194291058,2.194291058,2.194291058,2.194291058,2.194291058
143,0,0,0,0,0,0,0,0,0,0,0,2.154817039,2.154817039,2.154817039,2.154817039,2.154817039,2.154817039,2.154817039,2.154817039,2.154817039,2.154817039
144,0,0,0,0,0,0,0,0,0,0,0,2.143207033,2.143207033,2.143207033,2.143207033,2.143207033,2.143207033,2.143207033,2.143207033,2.143207033,2.143207033
145,0,0,0,0,0,0,0,0,0,0,0,2.11534302,2.11534302,2.11534302,2.11534302,2.11534302,2.11534302,2.11534302,2.11534302,2.11534302,2.11534302
146,0,0,0,0,0,0,0,0,0,0,0,2.085157005,2.085157005,2.085157005,2.085157005,2.085157005,2.085157005,2.085157005,2.085157005,2.085157005,2.085157005
147,0,0,0,0,0,0,0,0,0,0,0,2.087479007,2.087479007,2.087479007,2.087479007,2.087479007,2.087479007,2.087479007,2.087479007,2.087479007,2.087479007
148,0,0,0,0,0,0,0,0,0,0,0,2.089801008,2.089801008,2.089801008,2.089801008,2.089801008,2.089801008,2.089801008,2.089801008,2.089801008,2.089801008
149,0,0,0,0,0,0,0,0,0,0,0,2.064258995,2.064258995,2.064258995,2.064258995,2.064258995,2.064258995,2.064258995,2.064258995,2.064258995,2.064258995
150,0,0,0,0,0,0,0,0,0,0,0,2.008530968,2.008530968,2.008530968,2.008530968,2.008530968,2.008530968,2.008530968,2.008530968,2.008530968,2.008530968
151,1.534924085,1.534924085,1.534924085,1.534924085,1.534924085,1.534924085,1.534924085,1.534924085,1.534924085,0.277918908,0.277918908,1.936548934,1.936548934,1.936548934,1.936548934,1.936548934,1.936548934,1.936548934,1.936548934,1.936548934,1.936548934
152,3.451165789,3.451165789,3.451165789,3.451165789,3.451165789,3.451165789,3.451165789,3.451165789,3.451165789,1.723097228,1.723097228,1.90868492,1.90868492,1.90868492,1.90868492,1.90868492,1.90868492,1.90868492,1.90868492,1.90868492,1.90868492
153,3.822829797,3.822829797,3.822829797,3.822829797,3.822829797,3.822829797,3.822829797,3.822829797,3.822829797,2.771248537,2.771248537,1.876176905,1.876176905,1.876176905,1.876176905,1.876176905,1.876176905,1.876176905,1.876176905,1.876176905,1.876176905
154,3.77938855,3.77938855,3.77938855,3.77938855,3.77938855,3.77938855,3.77938855,3.77938855,3.77938855,3.053137714,3.053137714,1.734534836,1.734534836,1.734534836,1.734534836,1.734534836,1.734534836,1.734534836,1.734534836,1.734534836,1.734534836
155,3.557355506,3.557355506,3.557355506,3.557355506,3.557355506,3.557355506,3.557355506,3.557355506,3.557355506,3.128572847,3.128572847,1.490724719,1.490724719,1.490724719,1.490724719,1.490724719,1.490724719,1.490724719,1.490724719,1.490724719,1.490724719
156,2.780239853,2.780239853,2.780239853,2.780239853,2.780239853,2.780239853,2.780239853,2.780239853,2.780239853,3.049167444,3.049167444,1.149390554,1.149390554,1.149390554,1.149390554,1.149390554,1.149390554,1.149390554,1.149390554,1.149390554,1.149390554
157,1.660421023,1.660421023,1.660421023,1.660421023,1.660421023,1.660421023,1.660421023,1.660421023,1.660421023,3.029316094,3.029316094,0.845208408,0.845208408,0.845208408,0.845208408,0.845208408,0.845208408,0.845208408,0.845208408,0.845208408,0.845208408
158,1.197047714,1.197047714,1.197047714,1.197047714,1.197047714,1.197047714,1.197047714,1.197047714,1.197047714,2.826832318,2.826832318,0.606042292,0.606042292,0.606042292,0.606042292,0.606042292,0.606042292,0.606042292,0.606042292,0.606042292,0.606042292
159,0.386144424,0.386144424,0.386144424,0.386144424,0.386144424,0.386144424,0.386144424,0.386144424,0.386144424,2.449656658,2.449656658,0.387774187,0.387774187,0.387774187,0.387774187,0.387774187,0.387774187,0.387774187,0.387774187,0.387774187,0.387774187
160,0,0,0,0,0,0,0,0,0,1.655602636,1.655602636,0.199692096,0.199692096,0.199692096,0.199692096,0.199692096,0.199692096,0.199692096,0.199692096,0.199692096,0.199692096
161,0,0,0,0,0,0,0,0,0,0.131018914,0.131018914,0.113778055,0.113778055,0.113778055,0.113778055,0.113778055,0.113778055,0.113778055,0.113778055,0.113778055,0.113778055
162,0,0,0,0,0,0,0,0,0,0,0,0.058050028,0.058050028,0.058050028,0.058050028,0.058050028,0.058050028,0.058050028,0.058050028,0.058050028,0.058050028
163,0,0,0,0,0,0,0,0,0,0,0,0.016254008,0.016254008,0.016254008,0.016254008,0.016254008,0.016254008,0.016254008,0.016254008,0.016254008,0.016254008
164,0,0,0,0,0,0,0,0,0,0,0,0.009288004,0.009288004,0.009288004,0.009288004,0.009288004,0.009288004,0.009288004,0.009288004,0.009288004,0.009288004
165,0,0,0,0,0,0,0,0,0,0,0,0.04179602,0.04179602,0.04179602,0.04179602,0.04179602,0.04179602,0.04179602,0.04179602,0.04179602,0.04179602
166,0,0,0,0,0,0,0,0,0,0,0,0.095202046,0.095202046,0.095202046,0.095202046,0.095202046,0.095202046,0.095202046,0.095202046,0.095202046,0.095202046
167,0,0,0,0,0,0,0,0,0,0,0,0.192726093,0.192726093,0.192726093,0.192726093,0.192726093,0.192726093,0.192726093,0.192726093,0.192726093,0.192726093
168,0,0,0,0,0,0,0,0,0,0,0,0.39474019,0.39474019,0.39474019,0.39474019,0.39474019,0.39474019,0.39474019,0.39474019,0.39474019,0.39474019
169,0,0,0,0,0,0,0,0,0,0,0,0.661770319,0.661770319,0.661770319,0.661770319,0.661770319,0.661770319,0.661770319,0.661770319,0.661770319,0.661770319
170,0,0,0,0,0,0,0,0,0,0,0,0.907902438,0.907902438,0.907902438,0.907902438,0.907902438,0.907902438,0.907902438,0.907902438,0.907902438,0.907902438
171,0,0,0,0,0,0,0,0,0,0,0,1.09830653,1.09830653,1.09830653,1.09830653,1.09830653,1.09830653,1.09830653,1.09830653,1.09830653,1.09830653
172,0,0,0,0,0,0,0,0,0,0,0,1.335150644,1.335150644,1.335150644,1.335150644,1.335150644,1.335150644,1.335150644,1.335150644,1.335150644,1.335150644
173,0,0,0,0,0,0,0,0,0,0,0,1.511622729,1.511622729,1.511622729,1.511622729,1.511622729,1.511622729,1.511622729,1.511622729,1.511622729,1.511622729
174,0,0,0,0,0,0,0,0,0,0,0,1.671840806,1.671840806,1.671840806,1.671840806,1.671840806,1.671840806,1.671840806,1.671840806,1.671840806,1.671840806
175,0.048268053,0.048268053,0.048268053,0.048268053,0.048268053,0.048268053,0.048268053,0.048268053,0.048268053,0.154840534,0.154840534,1.76239885,1.76239885,1.76239885,1.76239885,1.76239885,1.76239885,1.76239885,1.76239885,1.76239885,1.76239885
176,0.279954707,0.279954707,0.279954707,0.279954707,0.279954707,0.279954707,0.279954707,0.279954707,0.279954707,1.373713458,1.373713458,1.722924831,1.722924831,1.722924831,1.722924831,1.722924831,1.722924831,1.722924831,1.722924831,1.722924831,1.722924831
177,0.434412477,0.434412477,0.434412477,0.434412477,0.434412477,0.434412477,0.434412477,0.434412477,0.434412477,2.334518825,2.334518825,1.676484808,1.676484808,1.676484808,1.676484808,1.676484808,1.676484808,1.676484808,1.676484808,1.676484808,1.676484808
178,0.41027845,0.41027845,0.41027845,0.41027845,0.41027845,0.41027845,0.41027845,0.41027845,0.41027845,2.850653939,2.850653939,1.469826709,1.469826709,1.469826709,1.469826709,1.469826709,1.469826709,1.469826709,1.469826709,1.469826709,1.469826709
179,0.323395955,0.323395955,0.323395955,0.323395955,0.323395955,0.323395955,0.323395955,0.323395955,0.323395955,3.029316094,3.029316094,1.156356558,1.156356558,1.156356558,1.156356558,1.156356558,1.156356558,1.156356558,1.156356558,1.156356558,1.156356558
180,0.241340265,0.241340265,0.241340265,0.241340265,0.241340265,0.241340265,0.241340265,0.241340265,0.241340265,2.969762042,2.969762042,1.010070487,1.010070487,1.010070487,1.010070487,1.010070487,1.010070487,1.010070487,1.010070487,1.010070487,1.010070487
181,0.23651346,0.23651346,0.23651346,0.23651346,0.23651346,0.23651346,0.23651346,0.23651346,0.23651346,2.953880962,2.953880962,0.852174411,0.852174411,0.852174411,0.852174411,0.852174411,0.852174411,0.852174411,0.852174411,0.852174411,0.852174411
182,0.149630964,0.149630964,0.149630964,0.149630964,0.149630964,0.149630964,0.149630964,0.149630964,0.149630964,2.751397186,2.751397186,0.780192376,0.780192376,0.780192376,0.780192376,0.780192376,0.780192376,0.780192376,0.780192376,0.780192376,0.780192376
183,0.043441248,0.043441248,0.043441248,0.043441248,0.043441248,0.043441248,0.043441248,0.043441248,0.043441248,2.378191796,2.378191796,0.64319431,0.64319431,0.64319431,0.64319431,0.64319431,0.64319431,0.64319431,0.64319431,0.64319431,0.64319431
184,0,0,0,0,0,0,0,0,0,1.580167504,1.580167504,0.575856278,0.575856278,0.575856278,0.575856278,0.575856278,0.575856278,0.575856278,0.575856278,0.575856278,0.575856278
185,0,0,0,0,0,0,0,0,0,0.087345942,0.087345942,0.508518245,0.508518245,0.508518245,0.508518245,0.508518245,0.508518245,0.508518245,0.508518245,0.508518245,0.508518245
186,0,0,0,0,0,0,0,0,0,0,0,0.466722225,0.466722225,0.466722225,0.466722225,0.466722225,0.466722225,0.466722225,0.466722225,0.466722225,0.466722225
187,0,0,0,0,0,0,0,0,0,0,0,0.466722225,0.466722225,0.466722225,0.466722225,0.466722225,0.466722225,0.466722225,0.466722225,0.466722225,0.466722225
188,0,0,0,0,0,0,0,0,0,0,0,0.55960227,0.55960227,0.55960227,0.55960227,0.55960227,0.55960227,0.55960227,0.55960227,0.55960227,0.55960227
189,0,0,0,0,0,0,0,0,0,0,0,0.750006362,0.750006362,0.750006362,0.750006362,0.750006362,0.750006362,0.750006362,0.750006362,0.750006362,0.750006362
190,0,0,0,0,0,0,0,0,0,0,0,0.903258436,0.903258436,0.903258436,0.903258436,0.903258436,0.903258436,0.903258436,0.903258436,0.903258436,0.903258436
191,0,0,0,0,0,0,0,0,0,0,0,0.773226373,0.773226373,0.773226373,0.773226373,0.773226373,0.773226373,0.773226373,0.773226373,0.773226373,0.773226373
192,0,0,0,0,0,0,0,0,0,0,0,0.626940302,0.626940302,0.626940302,0.626940302,0.626940302,0.626940302,0.626940302,0.626940302,0.626940302,0.626940302
193,0,0,0,0,0,0,0,0,0,0,0,0.575856278,0.575856278,0.575856278,0.575856278,0.575856278,0.575856278,0.575856278,0.575856278,0.575856278,0.575856278
194,0,0,0,0,0,0,0,0,0,0,0,0.524772253,0.524772253,0.524772253,0.524772253,0.524772253,0.524772253,0.524772253,0.524772253,0.524772253,0.524772253
195,0,0,0,0,0,0,0,0,0,0,0,0.671058324,0.671058324,0.671058324,0.671058324,0.671058324,0.671058324,0.671058324,0.671058324,0.671058324,0.671058324
196,0,0,0,0,0,0,0,0,0,0,0,1.214406586,1.214406586,1.214406586,1.214406586,1.214406586,1.214406586,1.214406586,1.214406586,1.214406586,1.214406586
197,0,0,0,0,0,0,0,0,0,0,0,2.085157005,2.085157005,2.085157005,2.085157005,2.085157005,2.085157005,2.085157005,2.085157005,2.085157005,2.085157005
198,0,0,0,0,0,0,0,0,0,0,0,2.275561097,2.275561097,2.275561097,2.275561097,2.275561097,2.275561097,2.275561097,2.275561097,2.275561097,2.275561097
199,0,0,0,0,0,0,0,0,0,0.115137833,0.115137833,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108
200,0.23651346,0.23651346,0.23651346,0.23651346,0.23651346,0.23651346,0.23651346,0.23651346,0.23651346,0.948894556,0.948894556,2.296459107,2.296459107,2.296459107,2.296459107,2.296459107,2.296459107,2.296459107,2.296459107,2.296459107,2.296459107
201,1.028109529,1.028109529,1.028109529,1.028109529,1.028109529,1.028109529,1.028109529,1.028109529,1.028109529,1.727067498,1.727067498,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108
202,1.317717847,1.317717847,1.317717847,1.317717847,1.317717847,1.317717847,1.317717847,1.317717847,1.317717847,1.897789112,1.897789112,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311
203,1.288757015,1.288757015,1.288757015,1.288757015,1.288757015,1.288757015,1.288757015,1.288757015,1.288757015,1.965283704,1.965283704,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311,2.30110311
204,0.926746618,0.926746618,0.926746618,0.926746618,0.926746618,0.926746618,0.926746618,0.926746618,0.926746618,2.195559371,2.195559371,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108,2.298781108
205,0.897785786,0.897785786,0.897785786,0.897785786,0.897785786,0.897785786,0.897785786,0.897785786,0.897785786,2.060570187,2.060570187,2.289493104,2.289493104,2.289493104,2.289493104,2.289493104,2.289493104,2.289493104,2.289493104,2.289493104,2.289493104
206,1.158433272,1.158433272,1.158433272,1.158433272,1.158433272,1.158433272,1.158433272,1.158433272,1.158433272,1.592078314,1.592078314,2.270917095,2.270917095,2.270917095,2.270917095,2.270917095,2.270917095,2.270917095,2.270917095,2.270917095,2.270917095
207,0.733674406,0.733674406,0.733674406,0.733674406,0.733674406,0.733674406,0.733674406,0.733674406,0.733674406,1.103735091,1.103735091,2.250019085,2.250019085,2.250019085,2.250019085,2.250019085,2.250019085,2.250019085,2.250019085,2.250019085,2.250019085
208,0,0,0,0,0,0,0,0,0,0.555837815,0.555837815,2.238409079,2.238409079,2.238409079,2.238409079,2.238409079,2.238409079,2.238409079,2.238409079,2.238409079,2.238409079
209,0,0,0,0,0,0,0,0,0,0.01588108,0.01588108,2.236087078,2.236087078,2.236087078,2.236087078,2.236087078,2.236087078,2.236087078,2.236087078,2.236087078,2.236087078
210,0,0,0,0,0,0,0,0,0,0,0,2.243053082,2.243053082,2.243053082,2.243053082,2.243053082,2.243053082,2.243053082,2.243053082,2.243053082,2.243053082
211,0,0,0,0,0,0,0,0,0,0,0,2.252341086,2.252341086,2.252341086,2.252341086,2.252341086,2.252341086,2.252341086,2.252341086,2.252341086,2.252341086
212,0,0,0,0,0,0,0,0,0,0,0,2.243053082,2.243053082,2.243053082,2.243053082,2.243053082,2.243053082,2.243053082,2.243053082,2.243053082,2.243053082
213,0,0,0,0,0,0,0,0,0,0,0,2.208223065,2.208223065,2.208223065,2.208223065,2.208223065,2.208223065,2.208223065,2.208223065,2.208223065,2.208223065
214,0,0,0,0,0,0,0,0,0,0,0,2.164105044,2.164105044,2.164105044,2.164105044,2.164105044,2.164105044,2.164105044,2.164105044,2.164105044,2.164105044
215,0,0,0,0,0,0,0,0,0,0,0,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032
216,0,0,0,0,0,0,0,0,0,0,0,2.119987022,2.119987022,2.119987022,2.119987022,2.119987022,2.119987022,2.119987022,2.119987022,2.119987022,2.119987022
217,0,0,0,0,0,0,0,0,0,0,0,2.082835004,2.082835004,2.082835004,2.082835004,2.082835004,2.082835004,2.082835004,2.082835004,2.082835004,2.082835004
218,0,0,0,0,0,0,0,0,0,0,0,2.050326989,2.050326989,2.050326989,2.050326989,2.050326989,2.050326989,2.050326989,2.050326989,2.050326989,2.050326989
219,0,0,0,0,0,0,0,0,0,0,0,2.027106977,2.027106977,2.027106977,2.027106977,2.027106977,2.027106977,2.027106977,2.027106977,2.027106977,2.027106977
220,0,0,0,0,0,0,0,0,0,0,0,2.006208967,2.006208967,2.006208967,2.006208967,2.006208967,2.006208967,2.006208967,2.006208967,2.006208967,2.006208967
221,0,0,0,0,0,0,0,0,0,0,0,1.98995496,1.98995496,1.98995496,1.98995496,1.98995496,1.98995496,1.98995496,1.98995496,1.98995496,1.98995496
222,0,0,0,0,0,0,0,0,0,0,0,1.999242964,1.999242964,1.999242964,1.999242964,1.999242964,1.999242964,1.999242964,1.999242964,1.999242964,1.999242964
223,0.178591796,0.178591796,0.178591796,0.178591796,0.178591796,0.178591796,0.178591796,0.178591796,0.178591796,0,0,2.008530968,2.008530968,2.008530968,2.008530968,2.008530968,2.008530968,2.008530968,2.008530968,2.008530968,2.008530968
224,0.613004273,0.613004273,0.613004273,0.613004273,0.613004273,0.613004273,0.613004273,0.613004273,0.613004273,0.103227023,0.103227023,2.013174971,2.013174971,2.013174971,2.013174971,2.013174971,2.013174971,2.013174971,2.013174971,2.013174971,2.013174971
225,0.675752742,0.675752742,0.675752742,0.675752742,0.675752742,0.675752742,0.675752742,0.675752742,0.675752742,0.277918908,0.277918908,2.024784976,2.024784976,2.024784976,2.024784976,2.024784976,2.024784976,2.024784976,2.024784976,2.024784976,2.024784976
226,0.690233158,0.690233158,0.690233158,0.690233158,0.690233158,0.690233158,0.690233158,0.690233158,0.690233158,0.71861889,0.71861889,2.048004988,2.048004988,2.048004988,2.048004988,2.048004988,2.048004988,2.048004988,2.048004988,2.048004988,2.048004988
227,0.806076485,0.806076485,0.806076485,0.806076485,0.806076485,0.806076485,0.806076485,0.806076485,0.806076485,1.222843194,1.222843194,2.075869001,2.075869001,2.075869001,2.075869001,2.075869001,2.075869001,2.075869001,2.075869001,2.075869001,2.075869001
228,0.777115653,0.777115653,0.777115653,0.777115653,0.777115653,0.777115653,0.777115653,0.777115653,0.777115653,2.012926946,2.012926946,2.09444501,2.09444501,2.09444501,2.09444501,2.09444501,2.09444501,2.09444501,2.09444501,2.09444501,2.09444501
229,0.64679191,0.64679191,0.64679191,0.64679191,0.64679191,0.64679191,0.64679191,0.64679191,0.64679191,1.405475619,1.405475619,2.103733014,2.103733014,2.103733014,2.103733014,2.103733014,2.103733014,2.103733014,2.103733014,2.103733014,2.103733014
230,0.656445521,0.656445521,0.656445521,0.656445521,0.656445521,0.656445521,0.656445521,0.656445521,0.656445521,1.08785401,1.08785401,2.129275027,2.129275027,2.129275027,2.129275027,2.129275027,2.129275027,2.129275027,2.129275027,2.129275027,2.129275027
231,0.347529982,0.347529982,0.347529982,0.347529982,0.347529982,0.347529982,0.347529982,0.347529982,0.347529982,0.547897275,0.547897275,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032
232,0,0,0,0,0,0,0,0,0,0.202483776,0.202483776,2.150173037,2.150173037,2.150173037,2.150173037,2.150173037,2.150173037,2.150173037,2.150173037,2.150173037,2.150173037
233,0,0,0,0,0,0,0,0,0,0.01588108,0.01588108,2.15713904,2.15713904,2.15713904,2.15713904,2.15713904,2.15713904,2.15713904,2.15713904,2.15713904,2.15713904
234,0,0,0,0,0,0,0,0,0,0,0,2.171071047,2.171071047,2.171071047,2.171071047,2.171071047,2.171071047,2.171071047,2.171071047,2.171071047,2.171071047
235,0,0,0,0,0,0,0,0,0,0,0,2.17803705,2.17803705,2.17803705,2.17803705,2.17803705,2.17803705,2.17803705,2.17803705,2.17803705,2.17803705
236,0,0,0,0,0,0,0,0,0,0,0,2.17803705,2.17803705,2.17803705,2.17803705,2.17803705,2.17803705,2.17803705,2.17803705,2.17803705,2.17803705
237,0,0,0,0,0,0,0,0,0,0,0,2.166427045,2.166427045,2.166427045,2.166427045,2.166427045,2.166427045,2.166427045,2.166427045,2.166427045,2.166427045
238,0,0,0,0,0,0,0,0,0,0,0,2.150173037,2.150173037,2.150173037,2.150173037,2.150173037,2.150173037,2.150173037,2.150173037,2.150173037,2.150173037
239,0,0,0,0,0,0,0,0,0,0,0,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032,2.140885032
240,0,0,0,0,0,0,0,0,0,0,0,2.13624103,2.13624103,2.13624103,2.13624103,2.13624103,2.13624103,2.13624103,2.13624103,2.13624103,2.13624103
241,0,0,0,0,0,0,0,0,0,0,0,2.122309023,2.122309023,2.122309023,2.122309023,2.122309023,2.122309023,2.122309023,2.122309023,2.122309023,2.122309023
