Coal Rank,Generation Region,Generator Type,Include Infrastructure Emissions?,mix,efficiency,flows,value,unit,direction,type,source,data location
Lignite,US,IGCC,No,,39.00%,pm2.5,8.27E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = US
Lignite,US,IGCC,No,,39.00%,sox,4.91E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = US
Lignite,US,IGCC,No,,39.00%,bc,3.56E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = US
Lignite,US,IGCC,No,,39.00%,oc,6.70E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = US
Lignite,US,IGCC,No,,39.00%,ch4,9.00E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = US
Lignite,US,IGCC,No,,39.00%,n2o,1.35E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = US
Lignite,US,IGCC,No,,39.00%,co2,1.88E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = US
Lignite,US,IGCC,Yes,,39.00%,voc,1.71E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
Lignite,US,IGCC,Yes,,39.00%,co,2.06E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
Lignite,US,IGCC,Yes,,39.00%,nox,0.000235828,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
Lignite,US,IGCC,Yes,,39.00%,pm10,2.89E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
Lignite,US,IGCC,Yes,,39.00%,pm2.5,8.50E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
Lignite,US,IGCC,Yes,,39.00%,sox,7.74E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
Lignite,US,IGCC,Yes,,39.00%,bc,3.60E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
Lignite,US,IGCC,Yes,,39.00%,oc,6.79E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
Lignite,US,IGCC,Yes,,39.00%,ch4,1.03E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
Lignite,US,IGCC,Yes,,39.00%,n2o,1.35E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
Lignite,US,IGCC,Yes,,39.00%,co2,1.883443264,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
Lignite,US,Mix,No,99%Boiler_1%IGCC,36.03%,voc,8.52E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = US
Lignite,US,Mix,No,99%Boiler_1%IGCC,36.03%,co,5.56E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = US
Lignite,US,Mix,No,99%Boiler_1%IGCC,36.03%,nox,3.61E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = US
Lignite,US,Mix,No,99%Boiler_1%IGCC,36.03%,pm10,6.11E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = US
Lignite,US,Mix,No,99%Boiler_1%IGCC,36.03%,pm2.5,4.29E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = US
Lignite,US,Mix,No,99%Boiler_1%IGCC,36.03%,sox,0.002340509,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = US
Lignite,US,Mix,No,99%Boiler_1%IGCC,36.03%,bc,1.84E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = US
Lignite,US,Mix,No,99%Boiler_1%IGCC,36.03%,oc,3.47E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = US
Lignite,US,Mix,No,99%Boiler_1%IGCC,36.03%,ch4,9.99E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = US
Lignite,US,Mix,No,99%Boiler_1%IGCC,36.03%,n2o,1.50E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = US
Lignite,US,Mix,No,99%Boiler_1%IGCC,36.03%,co2,2.04E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = US
Lignite,US,Mix,Yes,99%Boiler_1%IGCC,36.03%,voc,9.33E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = US
Lignite,US,Mix,Yes,99%Boiler_1%IGCC,36.03%,co,6.11E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = US
Lignite,US,Mix,Yes,99%Boiler_1%IGCC,36.03%,nox,3.61E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = US
Lignite,US,Mix,Yes,99%Boiler_1%IGCC,36.03%,pm10,6.16E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = US
Lignite,US,Mix,Yes,99%Boiler_1%IGCC,36.03%,pm2.5,4.31E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = US
Lignite,US,Mix,Yes,99%Boiler_1%IGCC,36.03%,sox,2.34E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = US
Lignite,US,Mix,Yes,99%Boiler_1%IGCC,36.03%,bc,1.85E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = US
Lignite,US,Mix,Yes,99%Boiler_1%IGCC,36.03%,oc,3.48E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = US
Lignite,US,Mix,Yes,99%Boiler_1%IGCC,36.03%,ch4,1.13E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = US
Lignite,US,Mix,Yes,99%Boiler_1%IGCC,36.03%,n2o,1.50E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = US
Lignite,US,Mix,Yes,99%Boiler_1%IGCC,36.03%,co2,2.038501445,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = US
Lignite,ASCC,Boiler,No,,26.00%,voc,3.20E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,Boiler,No,,26.00%,co,0.000113,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,Boiler,No,,26.00%,nox,1.34E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,Boiler,No,,26.00%,pm10,0.011887003,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,Boiler,No,,26.00%,pm2.5,3.50E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,Boiler,No,,26.00%,sox,0.004271001,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,Boiler,No,,26.00%,bc,1.51E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,Boiler,No,,26.00%,oc,0.000283824,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,Boiler,No,,26.00%,ch4,1.40E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,Boiler,No,,26.00%,n2o,2.10E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,Boiler,No,,26.00%,co2,2.82E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,Boiler,Yes,,26.00%,voc,3.28E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,Boiler,Yes,,26.00%,co,1.18E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,Boiler,Yes,,26.00%,nox,0.001338829,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,Boiler,Yes,,26.00%,pm10,1.19E-02,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,Boiler,Yes,,26.00%,pm2.5,0.003504233,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,Boiler,Yes,,26.00%,sox,4.27E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,Boiler,Yes,,26.00%,bc,0.000150676,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,Boiler,Yes,,26.00%,oc,2.84E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,Boiler,Yes,,26.00%,ch4,1.53E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,Boiler,Yes,,26.00%,n2o,2.10E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,Boiler,Yes,,26.00%,co2,2.823795236,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,No,,39.00%,voc,9.00E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,No,,39.00%,co,1.51E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,No,,39.00%,nox,2.35E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,No,,39.00%,pm10,2.84E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,No,,39.00%,pm2.5,8.27E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,No,,39.00%,sox,4.91E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,No,,39.00%,bc,3.56E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,No,,39.00%,oc,6.70E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,No,,39.00%,ch4,9.00E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,No,,39.00%,n2o,1.35E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,No,,39.00%,co2,1.88E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,Yes,,39.00%,voc,1.71E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,Yes,,39.00%,co,2.06E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,Yes,,39.00%,nox,0.000235828,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,Yes,,39.00%,pm10,2.89E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,Yes,,39.00%,pm2.5,8.50E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,Yes,,39.00%,sox,7.74E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,Yes,,39.00%,bc,3.60E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,Yes,,39.00%,oc,6.79E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,Yes,,39.00%,ch4,1.03E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,Yes,,39.00%,n2o,1.35E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,IGCC,Yes,,39.00%,co2,1.883443264,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,No,100%Boiler_0%IGCC,26.00%,voc,3.20E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,No,100%Boiler_0%IGCC,26.00%,co,0.000113,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,No,100%Boiler_0%IGCC,26.00%,nox,1.34E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,No,100%Boiler_0%IGCC,26.00%,pm10,0.011887003,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,No,100%Boiler_0%IGCC,26.00%,pm2.5,3.50E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,No,100%Boiler_0%IGCC,26.00%,sox,0.004271001,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,No,100%Boiler_0%IGCC,26.00%,bc,1.51E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,No,100%Boiler_0%IGCC,26.00%,oc,0.000283824,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,No,100%Boiler_0%IGCC,26.00%,ch4,1.40E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,No,100%Boiler_0%IGCC,26.00%,n2o,2.10E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,No,100%Boiler_0%IGCC,26.00%,co2,2.82E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Mix when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,Yes,100%Boiler_0%IGCC,26.00%,voc,3.28E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,Yes,100%Boiler_0%IGCC,26.00%,co,1.18E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,Yes,100%Boiler_0%IGCC,26.00%,nox,0.001338829,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,Yes,100%Boiler_0%IGCC,26.00%,pm10,1.19E-02,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,Yes,100%Boiler_0%IGCC,26.00%,pm2.5,0.003504233,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,Yes,100%Boiler_0%IGCC,26.00%,sox,4.27E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,Yes,100%Boiler_0%IGCC,26.00%,bc,0.000150676,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,Yes,100%Boiler_0%IGCC,26.00%,oc,2.84E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,Yes,100%Boiler_0%IGCC,26.00%,ch4,1.53E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,Yes,100%Boiler_0%IGCC,26.00%,n2o,2.10E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = ASCC
Lignite,ASCC,Mix,Yes,100%Boiler_0%IGCC,26.00%,co2,2.823795236,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Mix when Inputs tab E710 = ASCC
Lignite,FRCC,Boiler,No,,34.80%,voc,1.20E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,Boiler,No,,34.80%,co,9.90E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,Boiler,No,,34.80%,nox,6.43E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,Boiler,No,,34.80%,pm10,0.000187,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,Boiler,No,,34.80%,pm2.5,1.31E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,Boiler,No,,34.80%,sox,0.001667,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,Boiler,No,,34.80%,bc,5.63E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,Boiler,No,,34.80%,oc,1.06E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,Boiler,No,,34.80%,ch4,1.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,Boiler,No,,34.80%,n2o,1.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,Boiler,No,,34.80%,co2,2.11E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,Boiler,Yes,,34.80%,voc,1.28E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,Boiler,Yes,,34.80%,co,1.04E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,Boiler,Yes,,34.80%,nox,0.000643829,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,Boiler,Yes,,34.80%,pm10,1.88E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,Boiler,Yes,,34.80%,pm2.5,0.000131232,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,Boiler,Yes,,34.80%,sox,1.67E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,Boiler,Yes,,34.80%,bc,5.64E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,Boiler,Yes,,34.80%,oc,1.06E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,Boiler,Yes,,34.80%,ch4,1.13E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,Boiler,Yes,,34.80%,n2o,1.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,Boiler,Yes,,34.80%,co2,2.110198303,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal Boiler when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,No,,34.80%,voc,1.00E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,No,,34.80%,co,1.70E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,No,,34.80%,nox,1.17E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,No,,34.80%,pm10,0.00195,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,No,,34.80%,pm2.5,5.68E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,No,,34.80%,sox,4.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,No,,34.80%,bc,2.44E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,No,,34.80%,oc,4.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,No,,34.80%,ch4,1.00E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,No,,34.80%,n2o,1.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,No,,34.80%,co2,2.11E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,Yes,,34.80%,voc,1.81E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,Yes,,34.80%,co,2.25E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,Yes,,34.80%,nox,0.000117828,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,Yes,,34.80%,pm10,1.95E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,Yes,,34.80%,pm2.5,0.000568232,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,Yes,,34.80%,sox,4.28E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,Yes,,34.80%,bc,2.44E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,Yes,,34.80%,oc,4.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,Yes,,34.80%,ch4,1.13E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,Yes,,34.80%,n2o,1.60E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = FRCC
Lignite,FRCC,IGCC,Yes,,34.80%,co2,2.110549047,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = FRCC
