Feedstock Source,Production Type,Plant Type,Hydrogen Phase,Co-produce Steam,Basis of H2 Production Assumptions,activity,flow_source,flows,flow_breakdown,value,unit,direction,type,Source,comment,data location
North American Natural Gas,SMR,Central Plants,Gas,No,H2A Model by NREL,G.H2 Compression and Precooling,total,pm10,,1.62E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Production,total,pm10,,1.86E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Production: Non-Combustion Emissions,total,pm10,,1.14E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,Production of Displaced Steam,total,pm10,,-6.76E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Compression and Precooling,total,pm10,,1.62E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,Industry data,G.H2 Compression and Precooling,electricity,pm2.5,,7.04E-07,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,H2A Model by NREL,G.H2 Compression and Precooling,electricity,pm2.5,,7.04E-07,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Compression and Precooling,electricity,pm2.5,,7.04E-07,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Production,steam,pm2.5,,-6.68E-07,kg/MJ,output,mass,GREET,,Hydrogen tab Row 197
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Production,steam,pm2.5,,-2.56E-06,kg/MJ,output,mass,GREET,,Hydrogen tab Row 197
North American Natural Gas,SMR,Central Plants,Gas,No,Industry data,G.H2 Production,total,pm2.5,,1.31E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,Industry data,G.H2 Production: Non-Combustion Emissions,total,pm2.5,,1.10E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,Industry data,G.H2 Compression and Precooling,total,pm2.5,,7.04E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,H2A Model by NREL,G.H2 Production,total,pm2.5,,1.89E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,H2A Model by NREL,G.H2 Production: Non-Combustion Emissions,total,pm2.5,,1.10E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,H2A Model by NREL,G.H2 Compression and Precooling,total,pm2.5,,7.04E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Production,total,pm2.5,,1.84E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Production: Non-Combustion Emissions,total,pm2.5,,1.10E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,Production of Displaced Steam,total,pm2.5,,-6.68E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Compression and Precooling,total,pm2.5,,7.04E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,Industry data,G.H2 Compression and Precooling,electricity,sox,,2.22E-05,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,H2A Model by NREL,G.H2 Compression and Precooling,electricity,sox,,2.22E-05,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Compression and Precooling,electricity,sox,,2.22E-05,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Production,steam,sox,,-1.96E-06,kg/MJ,output,mass,GREET,,Hydrogen tab Row 197
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Production,steam,sox,,-7.52E-06,kg/MJ,output,mass,GREET,,Hydrogen tab Row 197
North American Natural Gas,SMR,Central Plants,Gas,No,Industry data,G.H2 Production,total,sox,,4.30E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,Industry data,G.H2 Production: Non-Combustion Emissions,total,sox,,2.57E-08,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,Industry data,G.H2 Compression and Precooling,total,sox,,2.22E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,H2A Model by NREL,G.H2 Production,total,sox,,9.52E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,H2A Model by NREL,G.H2 Production: Non-Combustion Emissions,total,sox,,2.57E-08,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,H2A Model by NREL,G.H2 Compression and Precooling,total,sox,,2.22E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Production,total,sox,,6.02E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Production: Non-Combustion Emissions,total,sox,,2.57E-08,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,Production of Displaced Steam,total,sox,,-1.96E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Compression and Precooling,total,sox,,2.22E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Production,,steam co-generated,,-0.145,MJ/MJ,input,energy,GREET,,Hydrogen tab Row 197
North American Natural Gas,SMR,Central Plants,Gas,No,Industry data,G.H2 Production,total,voc,evaporation,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,Industry data,G.H2 Production,total,voc,evaporation,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,Industry data,G.H2 Compression and Precooling,total,voc,evaporation,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,H2A Model by NREL,G.H2 Production,total,voc,evaporation,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,H2A Model by NREL,G.H2 Production,total,voc,evaporation,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,H2A Model by NREL,G.H2 Compression and Precooling,total,voc,evaporation,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Production,total,voc,evaporation,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Production,total,voc,evaporation,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,Production of Displaced Steam,total,voc,evaporation,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Compression and Precooling,total,voc,evaporation,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,Industry data,G.H2 Compression and Precooling,electricity,voc,,1.46E-06,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,H2A Model by NREL,G.H2 Compression and Precooling,electricity,voc,,1.46E-06,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Compression and Precooling,electricity,voc,,1.46E-06,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Production,steam,voc,,-1.64E-06,kg/MJ,output,mass,GREET,,Hydrogen tab Row 197
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Production,steam,voc,,-6.28E-06,kg/MJ,output,mass,GREET,,Hydrogen tab Row 197
North American Natural Gas,SMR,Central Plants,Gas,No,Industry data,G.H2 Production,total,voc,,3.52E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,Industry data,G.H2 Production,total,voc,,9.15E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,Industry data,G.H2 Compression and Precooling,total,voc,,1.46E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,H2A Model by NREL,G.H2 Production,total,voc,,5.00E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,H2A Model by NREL,G.H2 Production,total,voc,,9.15E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,No,H2A Model by NREL,G.H2 Compression and Precooling,total,voc,,1.46E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Production,total,voc,,4.93E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Production,total,voc,,9.15E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,Production of Displaced Steam,total,voc,,-1.64E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Gas,Yes,Industry data,G.H2 Compression and Precooling,total,voc,,1.46E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,electricity,bc,,2.14E-07,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,electricity,bc,,2.14E-07,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,electricity,bc,,2.14E-07,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,steam,bc,,-1.20E-07,kg/MJ,output,mass,GREET,,Hydrogen tab Row 197
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production,total,bc,,2.68E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production: Non-Combustion Emissions,total,bc,,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,total,bc,,2.14E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production,total,bc,,3.72E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production: Non-Combustion Emissions,total,bc,,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,total,bc,,2.14E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,total,bc,,3.76E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production: Non-Combustion Emissions,total,bc,,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,total,bc,,2.14E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,Production of Displaced Steam,total,bc,,-1.20E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,electricity,ch4,,9.46E-05,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,electricity,ch4,,9.46E-05,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,electricity,ch4,,9.46E-05,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,steam,ch4,,-2.87E-05,kg/MJ,output,mass,GREET,,Hydrogen tab Row 197
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production,total,ch4,combustion,6.40E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production: Non-Combustion Emissions,total,ch4,combustion,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,total,ch4,combustion,9.46E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production,total,ch4,combustion,9.06E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production: Non-Combustion Emissions,total,ch4,combustion,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,total,ch4,combustion,9.46E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,total,ch4,combustion,8.96E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production: Non-Combustion Emissions,total,ch4,combustion,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,total,ch4,combustion,9.46E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,Production of Displaced Steam,total,ch4,combustion,-2.87E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production,total,ch4,leakage,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production: Non-Combustion Emissions,total,ch4,leakage,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,total,ch4,leakage,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production,total,ch4,leakage,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production: Non-Combustion Emissions,total,ch4,leakage,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,total,ch4,leakage,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,total,ch4,leakage,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production: Non-Combustion Emissions,total,ch4,leakage,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,total,ch4,leakage,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,Production of Displaced Steam,total,ch4,leakage,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,electricity,co,,1.71E-05,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,electricity,co,,1.71E-05,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,electricity,co,,1.71E-05,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,steam,co,,-6.39E-06,kg/MJ,output,mass,GREET,,Hydrogen tab Row 197
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production,total,co,,6.57E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production: Non-Combustion Emissions,total,co,,1.20E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,total,co,,1.71E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production,total,co,,9.63E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production: Non-Combustion Emissions,total,co,,1.20E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,total,co,,1.71E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,total,co,,9.19E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production: Non-Combustion Emissions,total,co,,1.20E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,total,co,,1.71E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,Production of Displaced Steam,total,co,,-6.39E-06,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,electricity,co2,,0.047671252,kg/MJ,output,mass,GREET,,Hydrogen tab Row 218 and Electric tab B220 and C220
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,electricity,co2,,0.047671252,kg/MJ,output,mass,GREET,,Hydrogen tab Row 218 and Electric tab B220 and C220
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,electricity,co2,,0.047671252,kg/MJ,output,mass,GREET,,Hydrogen tab Row 218 and Electric tab B220 and C220
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,steam,co2,,-0.010982065,kg/MJ,output,mass,GREET,,Hydrogen tab Row 197
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production,total,co2,,0.02446392,kg/MJ,output,mass,GREET,,Hydrogen tab Row 237
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production: Non-Combustion Emissions,total,co2,,0.046554482,kg/MJ,output,mass,GREET,,Hydrogen tab Row 237
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,total,co2,,0.047671351,kg/MJ,output,mass,GREET,,Hydrogen tab Row 237
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production,total,co2,,0.035170006,kg/MJ,output,mass,GREET,,Hydrogen tab Row 237
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production: Non-Combustion Emissions,total,co2,,0.046556235,kg/MJ,output,mass,GREET,,Hydrogen tab Row 237
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,total,co2,,0.047672238,kg/MJ,output,mass,GREET,,Hydrogen tab Row 237
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,total,co2,,0.034249458,kg/MJ,output,mass,GREET,,Hydrogen tab Row 237
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production: Non-Combustion Emissions,total,co2,,0.04655651,kg/MJ,output,mass,GREET,,Hydrogen tab Row 237
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,total,co2,,0.047671252,kg/MJ,output,mass,GREET,,Hydrogen tab Row 237
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,Production of Displaced Steam,total,co2,,-0.010982065,kg/MJ,output,mass,GREET,,Hydrogen tab Row 237
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,,electricity,,0.377916333,MJ/MJ,input,energy,GREET,,Hydrogen tab Row 218
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,,electricity,,0.377916333,MJ/MJ,input,energy,GREET,,Hydrogen tab Row 218
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,,electricity,,0.377916333,MJ/MJ,input,energy,GREET,,Hydrogen tab Row 218
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,,feedstock loss,,0.003054961,MJ/MJ,input,energy,GREET,,Hydrogen tab Row 219
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,,feedstock loss,,0.003054961,MJ/MJ,input,energy,GREET,,Hydrogen tab Row 219
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,,feedstock loss,,0.003054961,MJ/MJ,input,energy,GREET,,Hydrogen tab Row 219
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production,total,Misc. Items,,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production: Non-Combustion Emissions,total,Misc. Items,,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,total,Misc. Items,,2.54E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production,total,Misc. Items,,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production: Non-Combustion Emissions,total,Misc. Items,,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,total,Misc. Items,,2.54E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,total,Misc. Items,,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production: Non-Combustion Emissions,total,Misc. Items,,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,total,Misc. Items,,2.54E-05,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,Production of Displaced Steam,total,Misc. Items,,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,electricity,n2o,,7.47E-07,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,electricity,n2o,,7.47E-07,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,electricity,n2o,,7.47E-07,kg/MJ,output,mass,GREET,,"See ""co2 from electricity"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,steam,n2o,,-1.69E-07,kg/MJ,output,mass,GREET,,Hydrogen tab Row 197
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production,total,n2o,,3.76E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Production: Non-Combustion Emissions,total,n2o,,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,Industry data,G.H2 Liquefaction,total,n2o,,7.47E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production,total,n2o,,5.41E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Production: Non-Combustion Emissions,total,n2o,,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,No,H2A Model by NREL,G.H2 Liquefaction,total,n2o,,7.47E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production,total,n2o,,5.26E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Production: Non-Combustion Emissions,total,n2o,,0,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
North American Natural Gas,SMR,Central Plants,Liquid,Yes,Industry data,G.H2 Liquefaction,total,n2o,,7.47E-07,kg/MJ,output,mass,GREET,,"See ""co2"" flow"
